2850463917,175.12
291772456,169.51
10673354080,58.19
291772457,169.3
2850463915,175.26
10673354081,58.43
1284785626,155.81
10673354082,58.43
10673354083,58.02
2850463924,173.88
2850463925,173.01
2850463922,174.38
2850463923,174.27
2850463920,175.32
2850463921,175.07
291772476,172.45
278272458,63.36
278272459,63.61
291772473,171.9
148505022,139.05
148505020,145.34
1284785650,155.94
6281002759,59.71
148505021,141.13
6281002758,59.66
8232821727,60.65
6281002760,59.69
291772430,173.84
291772431,173.85
723001972,63.76
10673354076,60.89
291772437,168.03
10673354077,60.89
291772438,171.82
10673354078,58.95
10673354072,60.87
9986791989,169.98
